thorax_q1,thorax_q2,thorax_q3,thorax_q4,thorax_ax,thorax_ay,thorax_az,thorax_gx,thorax_gy,thorax_gz,thorax_mx,thorax_my,thorax_mz,thorax_barometer,thorax_linAcc_x,thorax_linAcc_y,thorax_linAcc_z,thorax_altitude,humerus_q1,humerus_q2,humerus_q3,humerus_q4,humerus_ax,humerus_ay,humerus_az,humerus_gx,humerus_gy,humerus_gz,humerus_mx,humerus_my,humerus_mz,humerus_barometer,humerus_linAcc_x,humerus_linAcc_y,humerus_linAcc_z,humerus_altitude,radius_q1,radius_q2,radius_q3,radius_q4,radius_ax,radius_ay,radius_az,radius_gx,radius_gy,radius_gz,radius_mx,radius_my,radius_mz,radius_barometer,radius_linAcc_x,radius_linAcc_y,radius_linAcc_z,radius_altitude,
7.9420045,+0.7438961,-0.6440073,-0.1407851,+0.1097854,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6277896,-0.6413231,+0.0319856,+0.4399565,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5285218,-0.3510069,+0.4801621,+0.6057253,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
7.9520116,+0.7440798,-0.6438193,-0.1398560,+0.1108259,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6262535,-0.6379483,+0.0376865,+0.4465514,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5261998,-0.3363129,+0.4866227,+0.6109057,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
7.961694,+0.7445209,-0.6433536,-0.1379716,+0.1129099,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6243181,-0.6308259,+0.0463490,+0.4584075,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5223846,-0.3055070,+0.4996255,+0.6198018,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
7.9722017,+0.7446821,-0.6431796,-0.1370734,+0.1139276,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6235954,-0.6274086,+0.0495925,+0.4637111,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5208210,-0.2894060,+0.5059537,+0.6236990,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
7.9827129,+0.7450243,-0.6427965,-0.1353519,+0.1158931,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6221243,-0.6198996,+0.0570388,+0.4747972,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5182684,-0.2567307,+0.5179828,+0.6302230,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
7.9927399,+0.7452428,-0.6425654,-0.1344271,+0.1168430,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6212249,-0.6154897,+0.0620306,+0.4810449,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5175992,-0.2403297,+0.5234542,+0.6327151,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.0027731,+0.7457495,-0.6420133,-0.1326143,+0.1187018,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6192593,-0.6060516,+0.0728872,+0.4938693,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5181676,-0.2074544,+0.5329618,+0.6359376,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.0120125,+0.7460248,-0.6417088,-0.1316994,+0.1196331,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6187350,-0.6012335,+0.0773907,+0.4996959,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5194185,-0.1910595,+0.5371303,+0.6365467,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.0214903,+0.7465731,-0.6410818,-0.1298909,+0.1215367,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6186919,-0.5920095,+0.0838363,+0.5096240,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5234268,-0.1585442,+0.5447416,+0.6357239,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.0323514,+0.7468013,-0.6408104,-0.1290677,+0.1224397,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6187870,-0.5877677,+0.0865279,+0.5139502,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5264055,-0.1431485,+0.5474833,+0.6345610,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.0423603,+0.7469941,-0.6405925,-0.1282873,+0.1232214,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6189157,-0.5836251,+0.0892736,+0.5180301,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5297962,-0.1285102,+0.5494544,+0.6331675,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.0523998,+0.7473462,-0.6401832,-0.1268541,+0.1246889,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6198116,-0.5742249,+0.0947295,+0.5264273,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5381783,-0.1002483,+0.5514210,+0.6294833,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.0628697,+0.7475154,-0.6399780,-0.1262127,+0.1253762,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6204563,-0.5689048,+0.0973487,+0.5309469,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5431299,-0.0864334,+0.5515660,+0.6271477,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.0729284,+0.7478132,-0.6396215,-0.1249088,+0.1267187,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6211564,-0.5583240,+0.1026891,+0.5402722,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5545741,-0.0603561,+0.5501808,+0.6213741,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.0829319,+0.7479411,-0.6394531,-0.1243090,+0.1274014,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6214963,-0.5530180,+0.1053680,+0.5448036,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5607887,-0.0481925,+0.5488158,+0.6180571,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.0923382,+0.7481887,-0.6391117,-0.1231208,+0.1288071,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6227770,-0.5412754,+0.1112963,+0.5538797,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5739712,-0.0251837,+0.5450590,+0.6106009,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.1031165,+0.7482588,-0.6390062,-0.1225507,+0.1294652,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6233258,-0.5347118,+0.1152477,+0.5588078,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5808386,-0.0141263,+0.5429574,+0.6063202,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.1132951,+0.7483052,-0.6389275,-0.1220065,+0.1300981,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6236449,-0.5277827,+0.1200273,+0.5640088,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.5880245,-0.0036030,+0.5404784,+0.6017453,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.1232187,+0.7484591,-0.6386712,-0.1209116,+0.1314859,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6246046,-0.5130225,+0.1302522,+0.5742051,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6033986,+0.0156243,+0.5340243,+0.5920169,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.1336871,+0.7485197,-0.6385595,-0.1203178,+0.1322258,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6256585,-0.5055329,+0.1347698,+0.5786406,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6114535,+0.0243064,+0.5301042,+0.5869612,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.1436074,+0.7485474,-0.6384314,-0.1192504,+0.1336469,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6282850,-0.4914072,+0.1427029,+0.5860144,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6280335,+0.0402039,+0.5210903,+0.5765610,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.1534883,+0.7485257,-0.6384040,-0.1188079,+0.1342919,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6294446,-0.4850637,+0.1465077,+0.5891079,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6365670,+0.0477008,+0.5161340,+0.5710630,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.1637217,+0.7483978,-0.6384505,-0.1179460,+0.1355379,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6319041,-0.4731973,+0.1533109,+0.5943713,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6540160,+0.0616019,+0.5055232,+0.5593877,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.1733701,+0.7483310,-0.6384745,-0.1174109,+0.1362560,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6334419,-0.4677343,+0.1564732,+0.5962315,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6631129,+0.0677556,+0.4994673,+0.5533741,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.1833047,+0.7482593,-0.6384599,-0.1163318,+0.1376369,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6366369,-0.4575481,+0.1634796,+0.5988470,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6817656,+0.0785315,+0.4860331,+0.5411103,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.1938166,+0.7482261,-0.6384443,-0.1158775,+0.1382715,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6381818,-0.4527599,+0.1673438,+0.5997738,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6911751,+0.0832313,+0.4787810,+0.5349002,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.20383,+0.7481560,-0.6384867,-0.1154387,+0.1388211,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6400056,-0.4479480,+0.1710854,+0.6003875,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7005773,+0.0874728,+0.4712652,+0.5286294,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.2138899,+0.7478693,-0.6387420,-0.1146558,+0.1398363,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6450698,-0.4379817,+0.1778627,+0.6003515,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7191514,+0.0947750,+0.4556312,+0.5159838,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.2239593,+0.7477844,-0.6387985,-0.1142985,+0.1403239,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6480884,-0.4331451,+0.1808684,+0.5997111,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7282467,+0.0979288,+0.4476568,+0.5095783,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.2339782,+0.7476867,-0.6388068,-0.1135537,+0.1414077,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6547185,-0.4249871,+0.1862497,+0.5966915,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7458950,+0.1032250,+0.4318016,+0.4965205,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.2438994,+0.7476226,-0.6388282,-0.1131846,+0.1419446,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6582672,-0.4216657,+0.1885569,+0.5944145,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7543824,+0.1055252,+0.4241197,+0.4897899,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.2539333,+0.7472797,-0.6391332,-0.1124913,+0.1429254,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6656396,-0.4155833,+0.1928639,+0.5890824,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7707858,+0.1095187,+0.4093003,+0.4757816,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.2639025,+0.7471460,-0.6392595,-0.1121064,+0.1433610,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6694933,-0.4124108,+0.1951650,+0.5861797,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7787668,+0.1111821,+0.4021090,+0.4684755,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.2739784,+0.7469844,-0.6394332,-0.1117249,+0.1437256,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6734129,-0.4092055,+0.1976250,+0.5831041,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7865279,+0.1126757,+0.3952609,+0.4609197,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.2844172,+0.7466189,-0.6398624,-0.1110318,+0.1442511,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6815678,-0.4033450,+0.2019134,+0.5762023,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8014389,+0.1149860,+0.3824226,+0.4452266,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.2942809,+0.7464519,-0.6400830,-0.1106713,+0.1444137,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6858810,-0.4013247,+0.2029320,+0.5721226,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8087372,+0.1156492,+0.3759940,+0.4372619,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.30397,+0.7461808,-0.6404941,-0.1099153,+0.1445690,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6947529,-0.3995815,+0.2028987,+0.5625702,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8230061,+0.1161497,+0.3630826,+0.4211191,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.3147335,+0.7460587,-0.6406956,-0.1096378,+0.1445172,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.6991304,-0.3993862,+0.2025311,+0.5573944,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8298175,+0.1162103,+0.3570696,+0.4127947,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.3247131,+0.7456972,-0.6412624,-0.1093742,+0.1440679,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7078345,-0.3988340,+0.2020822,+0.5468680,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8427591,+0.1159064,+0.3460772,+0.3956681,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.3346649,+0.7454716,-0.6416287,-0.1094024,+0.1435819,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7123255,-0.3985710,+0.2016448,+0.5413621,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8490384,+0.1154229,+0.3406382,+0.3870104,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.3442753,+0.7450703,-0.6422684,-0.1097651,+0.1425245,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7218714,-0.3987013,+0.1988829,+0.5295136,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8611901,+0.1139217,+0.3298767,+0.3695332,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.3547934,+0.7449268,-0.6425040,-0.1100407,+0.1419990,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7268897,-0.3991804,+0.1965621,+0.5231154,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8670450,+0.1128123,+0.3245517,+0.3607942,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.3648942,+0.7448114,-0.6427065,-0.1103376,+0.1414566,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7320033,-0.3997891,+0.1940615,+0.5164107,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8727658,+0.1114817,+0.3192062,+0.3520783,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.3748436,+0.7444792,-0.6431904,-0.1111913,+0.1403327,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7421613,-0.4007885,+0.1895983,+0.5026107,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8838246,+0.1082082,+0.3084837,+0.3346383,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.3853548,+0.7442867,-0.6434538,-0.1116954,+0.1397450,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7470890,-0.4009897,+0.1878612,+0.4957555,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8892010,+0.1062838,+0.3029380,+0.3259660,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.3936198,+0.7438701,-0.6439825,-0.1128735,+0.1385764,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7566482,-0.4010181,+0.1849326,+0.4821490,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8996726,+0.1020632,+0.2911678,+0.3088584,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.4051281,+0.7436685,-0.6442181,-0.1135471,+0.1380120,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7613675,-0.4010831,+0.1833246,+0.4752305,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9048056,+0.0997158,+0.2848335,+0.3004223,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.4150665,+0.7432811,-0.6446860,-0.1149415,+0.1367540,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7705798,-0.4016967,+0.1794759,+0.4611236,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9150513,+0.0945721,+0.2703624,+0.2839743,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.4250909,+0.7430667,-0.6449419,-0.1156957,+0.1360750,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7751179,-0.4021185,+0.1771837,+0.4539810,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9201655,+0.0917382,+0.2621631,+0.2759530,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.4355958,+0.7428603,-0.6451782,-0.1165474,+0.1353533,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7796727,-0.4024595,+0.1746356,+0.4468101,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9252235,+0.0886680,+0.2534064,+0.2681134,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.4449394,+0.7423397,-0.6458139,-0.1181834,+0.1337495,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7887099,-0.4029563,+0.1693811,+0.4322878,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9352639,+0.0818083,+0.2335964,+0.2530248,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.4555038,+0.7420491,-0.6461609,-0.1190513,+0.1329137,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.7930512,-0.4032427,+0.1669543,+0.4249605,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9401653,+0.0781902,+0.2226582,+0.2457616,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.4654922,+0.7414851,-0.6468241,-0.1209275,+0.1311299,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8012777,-0.4034554,+0.1629673,+0.4106330,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9495167,+0.0708448,+0.1992922,+0.2316930,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.4753098,+0.7412794,-0.6470674,-0.1218531,+0.1302327,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8053015,-0.4030065,+0.1615633,+0.4036986,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9539558,+0.0671863,+0.1868567,+0.2248088,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.4853546,+0.7409223,-0.6474654,-0.1235907,+0.1286389,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8135232,-0.4004784,+0.1604291,+0.3899482,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9622800,+0.0598508,+0.1609738,+0.2110033,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.495929,+0.7408054,-0.6476010,-0.1243502,+0.1278958,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8175940,-0.3987100,+0.1605063,+0.3831554,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9661133,+0.0562184,+0.1477821,+0.2040224,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.5058362,+0.7406333,-0.6477921,-0.1258621,+0.1264378,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8250608,-0.3959818,+0.1600198,+0.3699549,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9731314,+0.0492042,+0.1203101,+0.1900517,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.516286,+0.7405038,-0.6479228,-0.1267079,+0.1256791,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8285058,-0.3953981,+0.1584787,+0.3634875,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9762475,+0.0460486,+0.1064732,+0.1829856,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.5262509,+0.7403322,-0.6480950,-0.1276096,+0.1248878,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8318058,-0.3955237,+0.1555075,+0.3570400,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9790676,+0.0430939,+0.0930245,+0.1758294,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.5361648,+0.7399479,-0.6484669,-0.1295657,+0.1232087,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8387983,-0.3959104,+0.1474434,+0.3434135,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9838815,+0.0376436,+0.0670253,+0.1614556,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.546307,+0.7397984,-0.6486042,-0.1305037,+0.1223917,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8422904,-0.3960243,+0.1431138,+0.3364965,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9858984,+0.0352219,+0.0546402,+0.1542017,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.5553051,+0.7395754,-0.6487915,-0.1322367,+0.1208768,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8488182,-0.3957099,+0.1355792,+0.3233257,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9892395,+0.0307185,+0.0310497,+0.1396338,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.5653088,+0.7394692,-0.6488886,-0.1330051,+0.1201601,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8518869,-0.3952779,+0.1324669,+0.3170122,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9905769,+0.0285197,+0.0198508,+0.1324769,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.575998,+0.7392626,-0.6490791,-0.1344850,+0.1187473,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8579934,-0.3937831,+0.1272383,+0.3042906,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9926662,+0.0241010,-0.0001491,+0.1184607,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.5864427,+0.7391783,-0.6491472,-0.1352433,+0.1180367,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8609687,-0.3930277,+0.1249670,+0.2977338,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9934810,+0.0219336,-0.0090430,+0.1115023,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
8.5963387,+0.7391019,-0.6492032,-0.1359956,+0.1173410,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.8637483,-0.3924626,+0.1229867,+0.2911806,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9941696,+0.0198850,-0.0170784,+0.1045933,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
